id,price
Beras Medium/DI Yogyakarta/2024-11-28,12886.168667241607
Beras Medium/DI Yogyakarta/2024-11-29,12886.168667241607
Beras Medium/DI Yogyakarta/2024-11-30,12890.683383615797
Beras Medium/DI Yogyakarta/2024-12-01,12891.40240068993
Beras Medium/DI Yogyakarta/2024-12-02,12891.40240068993
Beras Medium/DI Yogyakarta/2024-12-03,12891.40240068993
Beras Medium/DI Yogyakarta/2024-12-04,12871.40240068993
Beras Medium/DI Yogyakarta/2024-12-05,12861.40240068993
Beras Medium/DI Yogyakarta/2024-12-06,12861.40240068993
Beras Medium/DI Yogyakarta/2024-12-07,12831.40240068993
Beras Medium/DI Yogyakarta/2024-12-08,12861.40240068993
Beras Medium/DI Yogyakarta/2024-12-09,12861.40240068993
Beras Medium/DI Yogyakarta/2024-12-10,12861.40240068993
Beras Medium/DI Yogyakarta/2024-12-11,12861.40240068993
Beras Medium/DI Yogyakarta/2024-12-12,12865.917117064118
Beras Medium/DI Yogyakarta/2024-12-13,12866.636134138253
Beras Medium/DI Yogyakarta/2024-12-14,12866.636134138253
Beras Medium/DI Yogyakarta/2024-12-15,12866.636134138253
Beras Medium/DI Yogyakarta/2024-12-16,12846.636134138253
Beras Medium/DI Yogyakarta/2024-12-17,12836.636134138253
Beras Medium/DI Yogyakarta/2024-12-18,12836.636134138253
Beras Medium/DI Yogyakarta/2024-12-19,12806.636134138253
Beras Medium/DI Yogyakarta/2024-12-20,12836.636134138253
Beras Medium/DI Yogyakarta/2024-12-21,12836.636134138253
Beras Medium/DI Yogyakarta/2024-12-22,12836.636134138253
Beras Medium/DI Yogyakarta/2024-12-23,12836.636134138253
Beras Medium/DI Yogyakarta/2024-12-24,12841.15085051244
Beras Medium/DI Yogyakarta/2024-12-25,12841.869867586574
Beras Medium/DI Yogyakarta/2024-12-26,12841.869867586574
Beras Medium/DI Yogyakarta/2024-12-27,12841.869867586574
Beras Medium/DI Yogyakarta/2024-12-28,12821.869867586574
Beras Medium/DI Yogyakarta/2024-12-29,12811.869867586574
Beras Medium/DI Yogyakarta/2024-12-30,12811.869867586574
Beras Medium/DI Yogyakarta/2024-12-31,12781.869867586574
Beras Medium/DKI Jakarta/2024-10-01,13400.49711978664
Beras Medium/DKI Jakarta/2024-10-02,13406.738056826423
Beras Medium/DKI Jakarta/2024-10-03,13418.34639514268
Beras Medium/DKI Jakarta/2024-10-04,13440.088033623722
Beras Medium/DKI Jakarta/2024-10-05,13400.453240206456
Beras Medium/DKI Jakarta/2024-10-06,13407.0852519084
Beras Medium/DKI Jakarta/2024-10-07,13403.39992001787
Beras Medium/DKI Jakarta/2024-10-08,13376.397179928374
Beras Medium/DKI Jakarta/2024-10-09,13379.198194986846
Beras Medium/DKI Jakarta/2024-10-10,13386.16921721779
Beras Medium/DKI Jakarta/2024-10-11,13379.60873977154
Beras Medium/DKI Jakarta/2024-10-12,13377.655566890173
Beras Medium/DKI Jakarta/2024-10-13,13358.409911797738
Beras Medium/DKI Jakarta/2024-10-14,13364.90651142099
Beras Medium/DKI Jakarta/2024-10-15,13376.768959275034
Beras Medium/DKI Jakarta/2024-10-16,13398.7631636823
Beras Medium/DKI Jakarta/2024-10-17,13359.379401956505
Beras Medium/DKI Jakarta/2024-10-18,13366.260920435012
Beras Medium/DKI Jakarta/2024-10-19,13362.823579669375
Beras Medium/DKI Jakarta/2024-10-20,13336.067324260068
Beras Medium/DKI Jakarta/2024-10-21,13339.113326705055
Beras Medium/DKI Jakarta/2024-10-22,13346.327848124296
Beras Medium/DKI Jakarta/2024-10-23,13340.009390708314
Beras Medium/DKI Jakarta/2024-10-24,13338.296767684467
Beras Medium/DKI Jakarta/2024-10-25,13319.290201207505
Beras Medium/DKI Jakarta/2024-10-26,13326.024437080623
Beras Medium/DKI Jakarta/2024-10-27,13338.123077641469
Beras Medium/DKI Jakarta/2024-10-28,13360.35203998139
Beras Medium/DKI Jakarta/2024-10-29,13321.20161012978
Beras Medium/DKI Jakarta/2024-10-30,13328.315043086724
Beras Medium/DKI Jakarta/2024-10-31,13325.10820801387
Beras Medium/DKI Jakarta/2024-11-01,13298.581058069492
Beras Medium/DKI Jakarta/2024-11-02,13301.85477425737
Beras Medium/DKI Jakarta/2024-11-03,13309.295626151596
Beras Medium/DKI Jakarta/2024-11-04,13303.20212434549
Beras Medium/DKI Jakarta/2024-11-05,13301.713090418149
Beras Medium/DKI Jakarta/2024-11-06,13282.928754825332
Beras Medium/DKI Jakarta/2024-11-07,13289.883871620828
Beras Medium/DKI Jakarta/2024-11-08,13302.202051342734
Beras Medium/DKI Jakarta/2024-11-09,13324.649219233064
Beras Medium/DKI Jakarta/2024-11-10,13285.715669422343
Beras Medium/DKI Jakarta/2024-11-11,13293.04466496259
Beras Medium/DKI Jakarta/2024-11-12,13290.052083018463
Beras Medium/DKI Jakarta/2024-11-13,13263.737884702648
Beras Medium/DKI Jakarta/2024-11-14,13267.223258924992
Beras Medium/DKI Jakarta/2024-11-15,13274.874483117652
Beras Medium/DKI Jakarta/2024-11-16,13268.990075684264
Beras Medium/DKI Jakarta/2024-11-17,13267.708865966806
Beras Medium/DKI Jakarta/2024-11-18,13249.131092136757
Beras Medium/DKI Jakarta/2024-11-19,13256.291515916748
Beras Medium/DKI Jakarta/2024-11-20,13268.81375546715
Beras Medium/DKI Jakarta/2024-11-21,13291.463743605937
Beras Medium/DKI Jakarta/2024-11-22,13252.731781993576
Beras Medium/DKI Jakarta/2024-11-23,13260.261141166284
Beras Medium/DKI Jakarta/2024-11-24,13257.467705727462
Beras Medium/DKI Jakarta/2024-11-25,13231.351444183338
Beras Medium/DKI Jakarta/2024-11-26,13235.033552792403
Beras Medium/DKI Jakarta/2024-11-27,13242.880316290808
Beras Medium/DKI Jakarta/2024-11-28,13237.19026034182
Beras Medium/DKI Jakarta/2024-11-29,13236.102221502942
Beras Medium/DKI Jakarta/2024-11-30,13217.716445117354
Beras Medium/DKI Jakarta/2024-12-01,13225.06770003582
Beras Medium/DKI Jakarta/2024-12-02,13237.779611503542
Beras Medium/DKI Jakarta/2024-12-03,13260.618119380286
Beras Medium/DKI Jakarta/2024-12-04,13222.07353232554
Beras Medium/DKI Jakarta/2024-12-05,13229.789127832024
Beras Medium/DKI Jakarta/2024-12-06,13227.180797417384
Beras Medium/DKI Jakarta/2024-12-07,13201.24851646009
Beras Medium/DKI Jakarta/2024-12-08,13205.11348804913
Beras Medium/DKI Jakarta/2024-12-09,13213.14200370966
Beras Medium/DKI Jakarta/2024-12-10,13207.63259585271
Beras Medium/DKI Jakarta/2024-12-11,13206.724107742562
Beras Medium/DKI Jakarta/2024-12-12,13188.516791388423
Beras Medium/DKI Jakarta/2024-12-13,13196.045422266605
Beras Medium/DKI Jakarta/2024-12-14,13208.933632207594
Beras Medium/DKI Jakarta/2024-12-15,13231.947367616453
Beras Medium/DKI Jakarta/2024-12-16,13193.576943658196
Beras Medium/DKI Jakarta/2024-12-17,13201.465644291551
Beras Medium/DKI Jakarta/2024-12-18,13199.029367460907
Beras Medium/DKI Jakarta/2024-12-19,13173.26809493242
Beras Medium/DKI Jakarta/2024-12-20,13177.303036143969
Beras Medium/DKI Jakarta/2024-12-21,13185.50048893103
Beras Medium/DKI Jakarta/2024-12-22,13180.158991976632
Beras Medium/DKI Jakarta/2024-12-23,13179.417394778942
Beras Medium/DKI Jakarta/2024-12-24,13161.375955543192
Beras Medium/DKI Jakarta/2024-12-25,13169.06945590408
Beras Medium/DKI Jakarta/2024-12-26,13182.121533813068
Beras Medium/DKI Jakarta/2024-12-27,13205.298141759004
Beras Medium/DKI Jakarta/2024-12-28,13167.089600953746
Beras Medium/DKI Jakarta/2024-12-29,13175.139201366124
Beras Medium/DKI Jakarta/2024-12-30,13172.862846914117
Beras Medium/DKI Jakarta/2024-12-31,13147.260525301192
Beras Medium/Gorontalo/2024-10-01,13386.463785600414
Beras Medium/Gorontalo/2024-10-02,13221.85027360076
Beras Medium/Gorontalo/2024-10-03,13337.541083200484
Beras Medium/Gorontalo/2024-10-04,13308.618380800552
Beras Medium/Gorontalo/2024-10-05,13494.461351199963
Beras Medium/Gorontalo/2024-10-06,13395.386488000344
Beras Medium/Gorontalo/2024-10-07,13370.92513680038
Beras Medium/Gorontalo/2024-10-08,13329.84783920031
Beras Medium/Gorontalo/2024-10-09,13437.845404799862
Beras Medium/Gorontalo/2024-10-10,13437.845404799862
Beras Medium/Gorontalo/2024-10-11,13495.690809599724
Beras Medium/Gorontalo/2024-10-12,13587.997565599551
Beras Medium/Gorontalo/2024-10-13,13362.579400165094
Beras Medium/Gorontalo/2024-10-14,13178.062233636008
Beras Medium/Gorontalo/2024-10-15,13309.675966859277
Beras Medium/Gorontalo/2024-10-16,13276.772533553458
Beras Medium/Gorontalo/2024-10-17,13496.451716652908
Beras Medium/Gorontalo/2024-10-18,13375.48283347091
Beras Medium/Gorontalo/2024-10-19,13349.031116818003
Beras Medium/Gorontalo/2024-10-20,13311.93455012382
Beras Medium/Gorontalo/2024-10-21,13445.806866611636
Beras Medium/Gorontalo/2024-10-22,13445.806866611636
Beras Medium/Gorontalo/2024-10-23,13511.613733223272
Beras Medium/Gorontalo/2024-10-24,13613.872316487816
Beras Medium/Gorontalo/2024-10-25,13351.923737002862
Beras Medium/Gorontalo/2024-10-26,13158.526851171917
Beras Medium/Gorontalo/2024-10-27,13297.244359836674
Beras Medium/Gorontalo/2024-10-28,13262.564982670485
Beras Medium/Gorontalo/2024-10-29,13497.339688583092
Beras Medium/Gorontalo/2024-10-30,13366.603114169053
Beras Medium/Gorontalo/2024-10-31,13339.26342558596
Beras Medium/Gorontalo/2024-11-01,13303.942802752148
Beras Medium/Gorontalo/2024-11-02,13449.35875433238
Beras Medium/Gorontalo/2024-11-03,13449.35875433238
Beras Medium/Gorontalo/2024-11-04,13518.717508664758
Beras Medium/Gorontalo/2024-11-05,13625.415951580231
Beras Medium/Gorontalo/2024-11-06,13347.169871439335
Beras Medium/Gorontalo/2024-11-07,13149.811430972122
Beras Medium/Gorontalo/2024-11-08,13291.698183345894
Beras Medium/Gorontalo/2024-11-09,13256.226495252453
Beras Medium/Gorontalo/2024-11-10,13497.73584404672
Beras Medium/Gorontalo/2024-11-11,13362.64155953278
Beras Medium/Gorontalo/2024-11-12,13334.905715486062
Beras Medium/Gorontalo/2024-11-13,13300.377403579503
Beras Medium/Gorontalo/2024-11-14,13450.943376186888
Beras Medium/Gorontalo/2024-11-15,13450.943376186888
Beras Medium/Gorontalo/2024-11-16,13521.886752373775
Beras Medium/Gorontalo/2024-11-17,13630.565972607385
Beras Medium/Gorontalo/2024-11-18,13345.049005055704
Beras Medium/Gorontalo/2024-11-19,13145.923175935466
Beras Medium/Gorontalo/2024-11-20,13289.223839231658
Beras Medium/Gorontalo/2024-11-21,13253.39867340761
Beras Medium/Gorontalo/2024-11-22,13497.912582912022
Beras Medium/Gorontalo/2024-11-23,13360.874170879755
Beras Medium/Gorontalo/2024-11-24,13332.961587967737
Beras Medium/Gorontalo/2024-11-25,13298.786753791785
Beras Medium/Gorontalo/2024-11-26,13451.650331648098
Beras Medium/Gorontalo/2024-11-27,13451.650331648098
Beras Medium/Gorontalo/2024-11-28,13523.300663296195
Beras Medium/Gorontalo/2024-11-29,13632.863577856318
Beras Medium/Gorontalo/2024-11-30,13344.102812077148
Beras Medium/Gorontalo/2024-12-01,13144.188488808111
Beras Medium/Gorontalo/2024-12-02,13288.11994742334
Beras Medium/Gorontalo/2024-12-03,13252.137082769534
Beras Medium/Gorontalo/2024-12-04,13497.991432326902
Beras Medium/Gorontalo/2024-12-05,13360.085676730958
Beras Medium/Gorontalo/2024-12-06,13332.094244404056
Beras Medium/Gorontalo/2024-12-07,13298.077109057864
Beras Medium/Gorontalo/2024-12-08,13451.965729307616
Beras Medium/Gorontalo/2024-12-09,13451.965729307616
Beras Medium/Gorontalo/2024-12-10,13523.931458615234
Beras Medium/Gorontalo/2024-12-11,13633.888620249756
Beras Medium/Gorontalo/2024-12-12,13343.68068215912
Beras Medium/Gorontalo/2024-12-13,13143.414583958393
Beras Medium/Gorontalo/2024-12-14,13287.627462518973
Beras Medium/Gorontalo/2024-12-15,13251.574242878827
Beras Medium/Gorontalo/2024-12-16,13498.026609820072
Beras Medium/Gorontalo/2024-12-17,13359.733901799267
Beras Medium/Gorontalo/2024-12-18,13331.707291979195
Beras Medium/Gorontalo/2024-12-19,13297.760511619344
Beras Medium/Gorontalo/2024-12-20,13452.106439280293
Beras Medium/Gorontalo/2024-12-21,13452.106439280293
Beras Medium/Gorontalo/2024-12-22,13524.212878560587
Beras Medium/Gorontalo/2024-12-23,13634.345927660954
Beras Medium/Gorontalo/2024-12-24,13343.492355177486
Beras Medium/Gorontalo/2024-12-25,13143.069317825397
Beras Medium/Gorontalo/2024-12-26,13287.407747707066
Beras Medium/Gorontalo/2024-12-27,13251.323140236653
Beras Medium/Gorontalo/2024-12-28,13498.042303735208
Beras Medium/Gorontalo/2024-12-29,13359.576962647903
Beras Medium/Gorontalo/2024-12-30,13331.5346589127
Beras Medium/Gorontalo/2024-12-31,13297.619266383115
Beras Medium/Jambi/2024-10-01,13184.627800618486
Beras Medium/Jambi/2024-10-02,13160.941718816262
Beras Medium/Jambi/2024-10-03,13165.226331866814
Beras Medium/Jambi/2024-10-04,13174.383096677368
Beras Medium/Jambi/2024-10-05,13131.837453378848
Beras Medium/Jambi/2024-10-06,13128.377175692673
Beras Medium/Jambi/2024-10-07,13129.712343922762
Beras Medium/Jambi/2024-10-08,13130.986544827872
Beras Medium/Jambi/2024-10-09,13130.33467161354
Beras Medium/Jambi/2024-10-10,13139.879809350174
Beras Medium/Jambi/2024-10-11,13140.183100846543
Beras Medium/Jambi/2024-10-12,13200.339156765338
Beras Medium/Jambi/2024-10-13,13194.830823440938
Beras Medium/Jambi/2024-10-14,13171.094073658049
Beras Medium/Jambi/2024-10-15,13175.438056038967
Beras Medium/Jambi/2024-10-16,13184.60991341282
Beras Medium/Jambi/2024-10-17,13142.039005710243
Beras Medium/Jambi/2024-10-18,13138.574911058597
Beras Medium/Jambi/2024-10-19,13139.920597166029
Beras Medium/Jambi/2024-10-20,13141.195393751406
Beras Medium/Jambi/2024-10-21,13140.53923076028
Beras Medium/Jambi/2024-10-22,13150.084512658204
Beras Medium/Jambi/2024-10-23,13150.389519103925
Beras Medium/Jambi/2024-10-24,13210.545363405903
Beras Medium/Jambi/2024-10-25,13205.036358273364
Beras Medium/Jambi/2024-10-26,13181.299753877976
Beras Medium/Jambi/2024-10-27,13185.64399383552
Beras Medium/Jambi/2024-10-28,13194.81576958694
Beras Medium/Jambi/2024-10-29,13152.244765444602
Beras Medium/Jambi/2024-10-30,13148.780712304126
Beras Medium/Jambi/2024-10-31,13150.12643353926
Beras Medium/Jambi/2024-11-01,13151.401210259352
Beras Medium/Jambi/2024-11-02,13150.745034897996
Beras Medium/Jambi/2024-11-03,13160.290325904942
Beras Medium/Jambi/2024-11-04,13160.595336517616
Beras Medium/Jambi/2024-11-05,13220.751176777523
Beras Medium/Jambi/2024-11-06,13215.242170328507
Beras Medium/Jambi/2024-11-07,13191.50556767908
Beras Medium/Jambi/2024-11-08,13195.849808010553
Beras Medium/Jambi/2024-11-09,13205.02158302525
Beras Medium/Jambi/2024-11-10,13162.450578798262
Beras Medium/Jambi/2024-11-11,13158.986525962106
Beras Medium/Jambi/2024-11-12,13160.332247204087
Beras Medium/Jambi/2024-11-13,13161.60702380099
Beras Medium/Jambi/2024-11-14,13160.950848447905
Beras Medium/Jambi/2024-11-15,13170.496139503728
Beras Medium/Jambi/2024-11-16,13170.801150108691
Beras Medium/Jambi/2024-11-17,13230.956990349605
Beras Medium/Jambi/2024-11-18,13225.447983905398
Beras Medium/Jambi/2024-11-19,13201.711381263189
Beras Medium/Jambi/2024-11-20,13206.055621592075
Beras Medium/Jambi/2024-11-21,13215.227396604096
Beras Medium/Jambi/2024-11-22,13172.656392378389
Beras Medium/Jambi/2024-11-23,13169.192339543197
Beras Medium/Jambi/2024-11-24,13170.538060784576
Beras Medium/Jambi/2024-11-25,13171.812837381149
Beras Medium/Jambi/2024-11-26,13171.156662028332
Beras Medium/Jambi/2024-11-27,13180.701953084268
Beras Medium/Jambi/2024-11-28,13181.006963689111
Beras Medium/Jambi/2024-11-29,13241.162803929989
Beras Medium/Jambi/2024-11-30,13235.653797485831
Beras Medium/Jambi/2024-12-01,13211.917194843632
Beras Medium/Jambi/2024-12-02,13216.2614351725
Beras Medium/Jambi/2024-12-03,13225.43321018452
Beras Medium/Jambi/2024-12-04,13182.862205958822
Beras Medium/Jambi/2024-12-05,13179.39815312363
Beras Medium/Jambi/2024-12-06,13180.743874365007
Beras Medium/Jambi/2024-12-07,13182.018650961576
Beras Medium/Jambi/2024-12-08,13181.362475608765
Beras Medium/Jambi/2024-12-09,13190.907766664695
Beras Medium/Jambi/2024-12-10,13191.212777269542
Beras Medium/Jambi/2024-12-11,13251.36861751042
Beras Medium/Jambi/2024-12-12,13245.859611066266
Beras Medium/Jambi/2024-12-13,13222.123008424063
Beras Medium/Jambi/2024-12-14,13226.467248752935
Beras Medium/Jambi/2024-12-15,13235.639023764952
Beras Medium/Jambi/2024-12-16,13193.068019539254
Beras Medium/Jambi/2024-12-17,13189.603966704062
Beras Medium/Jambi/2024-12-18,13190.94968794544
Beras Medium/Jambi/2024-12-19,13192.224464542009
Beras Medium/Jambi/2024-12-20,13191.568289189196
Beras Medium/Jambi/2024-12-21,13201.11358024513
Beras Medium/Jambi/2024-12-22,13201.418590849977
Beras Medium/Jambi/2024-12-23,13261.574431090854
Beras Medium/Jambi/2024-12-24,13256.065424646698
Beras Medium/Jambi/2024-12-25,13232.328822004498
Beras Medium/Jambi/2024-12-26,13236.673062333368
Beras Medium/Jambi/2024-12-27,13245.844837345385
Beras Medium/Jambi/2024-12-28,13203.273833119689
Beras Medium/Jambi/2024-12-29,13199.809780284497
Beras Medium/Jambi/2024-12-30,13201.155501525873
Beras Medium/Jambi/2024-12-31,13202.43027812244
Beras Medium/Jawa Barat/2024-10-01,12912.911658588457
Beras Medium/Jawa Barat/2024-10-02,12916.122766570465
Beras Medium/Jawa Barat/2024-10-03,12942.454801209127
Beras Medium/Jawa Barat/2024-10-04,12936.023794906125
Beras Medium/Jawa Barat/2024-10-05,12917.41322568807
Beras Medium/Jawa Barat/2024-10-06,12913.670054633412
Beras Medium/Jawa Barat/2024-10-07,12921.804253955896
Beras Medium/Jawa Barat/2024-10-08,12888.253196157748
Beras Medium/Jawa Barat/2024-10-09,12925.566975514575
Beras Medium/Jawa Barat/2024-10-10,12907.845721832942
Beras Medium/Jawa Barat/2024-10-11,12902.288105089996
Beras Medium/Jawa Barat/2024-10-12,12912.266413656098
Beras Medium/Jawa Barat/2024-10-13,12902.578888778036
Beras Medium/Jawa Barat/2024-10-14,12905.238493350482
Beras Medium/Jawa Barat/2024-10-15,12931.058475257902
Beras Medium/Jawa Barat/2024-10-16,12924.1530418081
Beras Medium/Jawa Barat/2024-10-17,12905.103919602429
Beras Medium/Jawa Barat/2024-10-18,12900.956389168812
Beras Medium/Jawa Barat/2024-10-19,12908.718810353916
Beras Medium/Jawa Barat/2024-10-20,12874.82700888381
Beras Medium/Jawa Barat/2024-10-21,12911.829595351655
Beras Medium/Jawa Barat/2024-10-22,12893.825276569847
Beras Medium/Jawa Barat/2024-10-23,12888.01135789278
Beras Medium/Jawa Barat/2024-10-24,12897.758819207904
Beras Medium/Jawa Barat/2024-10-25,12887.864647269622
Beras Medium/Jawa Barat/2024-10-26,12890.340602400718
Beras Medium/Jawa Barat/2024-10-27,12915.998779840653
Beras Medium/Jawa Barat/2024-10-28,12908.952282259115
Beras Medium/Jawa Barat/2024-10-29,12889.781777777282
Beras Medium/Jawa Barat/2024-10-30,12885.531532820263
Beras Medium/Jawa Barat/2024-10-31,12893.20893579467
Beras Medium/Jawa Barat/2024-11-01,12859.248881998228
Beras Medium/Jawa Barat/2024-11-02,12896.199091017665
Beras Medium/Jawa Barat/2024-11-03,12878.1574165501
Beras Medium/Jawa Barat/2024-11-04,12872.32034725194
Beras Medium/Jawa Barat/2024-11-05,12882.058081310912
Beras Medium/Jawa Barat/2024-11-06,12872.166857413766
Beras Medium/Jawa Barat/2024-11-07,12874.657720132438
Beras Medium/Jawa Barat/2024-11-08,12900.342080006149
Beras Medium/Jawa Barat/2024-11-09,12893.33238483604
Beras Medium/Jawa Barat/2024-11-10,12874.20867653311
Beras Medium/Jawa Barat/2024-11-11,12870.014622841223
Beras Medium/Jawa Barat/2024-11-12,12877.757039927536
Beras Medium/Jawa Barat/2024-11-13,12843.870276245794
Beras Medium/Jawa Barat/2024-11-14,12880.901528927106
Beras Medium/Jawa Barat/2024-11-15,12862.948152632149
Beras Medium/Jawa Barat/2024-11-16,12857.206159467272
Beras Medium/Jawa Barat/2024-11-17,12867.045292658926
Beras Medium/Jawa Barat/2024-11-18,12857.261356657593
Beras Medium/Jawa Barat/2024-11-19,12859.864981692774
Beras Medium/Jawa Barat/2024-11-20,12885.66718305536
Beras Medium/Jawa Barat/2024-11-21,12878.780031622791
Beras Medium/Jawa Barat/2024-11-22,12859.783209966665
Beras Medium/Jawa Barat/2024-11-23,12855.72004336351
Beras Medium/Jawa Barat/2024-11-24,12863.59702170007
Beras Medium/Jawa Barat/2024-11-25,12829.848182677468
Beras Medium/Jawa Barat/2024-11-26,12867.020427567986
Beras Medium/Jawa Barat/2024-11-27,12849.210829457455
Beras Medium/Jawa Barat/2024-11-28,12843.61513257483
Beras Medium/Jawa Barat/2024-11-29,12853.60282540253
Beras Medium/Jawa Barat/2024-11-30,12843.96947023787
Beras Medium/Jawa Barat/2024-12-01,12846.725467226404
Beras Medium/Jawa Barat/2024-12-02,12872.68161314262
Beras Medium/Jawa Barat/2024-12-03,12865.94977143281
Beras Medium/Jawa Barat/2024-12-04,12847.1094278589
Beras Medium/Jawa Barat/2024-12-05,12843.203721063408
Beras Medium/Jawa Barat/2024-12-06,12851.238964046086
Beras Medium/Jawa Barat/2024-12-07,12817.649026956096
Beras Medium/Jawa Barat/2024-12-08,12854.980652452752
Beras Medium/Jawa Barat/2024-12-09,12837.330763567255
Beras Medium/Jawa Barat/2024-12-10,12831.894962666454
Beras Medium/Jawa Barat/2024-12-11,12842.042604211603
Beras Medium/Jawa Barat/2024-12-12,12832.569123981986
Beras Medium/Jawa Barat/2024-12-13,12835.48480278361
Beras Medium/Jawa Barat/2024-12-14,12861.600324918056
Beras Medium/Jawa Barat/2024-12-15,12855.027447925677
Beras Medium/Jawa Barat/2024-12-16,12836.345557941608
Beras Medium/Jawa Barat/2024-12-17,12832.597699984244
Beras Medium/Jawa Barat/2024-12-18,12840.790099166295
Beras Medium/Jawa Barat/2024-12-19,12807.356543231936
Beras Medium/Jawa Barat/2024-12-20,12844.84369767261
Beras Medium/Jawa Barat/2024-12-21,12827.348413353597
Beras Medium/Jawa Barat/2024-12-22,12822.066225251943
Beras Medium/Jawa Barat/2024-12-23,12832.366424998472
Beras Medium/Jawa Barat/2024-12-24,12823.04438989324
Beras Medium/Jawa Barat/2024-12-25,12826.110346414544
Beras Medium/Jawa Barat/2024-12-26,12852.374928496
Beras Medium/Jawa Barat/2024-12-27,12845.949847085796
Beras Medium/Jawa Barat/2024-12-28,12827.41444532614
Beras Medium/Jawa Barat/2024-12-29,12823.811728672345
Beras Medium/Jawa Barat/2024-12-30,12832.147885941402
Beras Medium/Jawa Barat/2024-12-31,12798.856671693233
Beras Medium/Jawa Tengah/2024-10-01,13137.378579768843
Beras Medium/Jawa Tengah/2024-10-02,13129.959553397775
Beras Medium/Jawa Tengah/2024-10-03,13138.185036418914
Beras Medium/Jawa Tengah/2024-10-04,13142.484181133836
Beras Medium/Jawa Tengah/2024-10-05,13130.035989109889
Beras Medium/Jawa Tengah/2024-10-06,13147.185099576804
Beras Medium/Jawa Tengah/2024-10-07,13133.40292425678
Beras Medium/Jawa Tengah/2024-10-08,13124.17271557362
Beras Medium/Jawa Tengah/2024-10-09,13119.578751465771
Beras Medium/Jawa Tengah/2024-10-10,13132.197542249887
Beras Medium/Jawa Tengah/2024-10-11,13132.384884151175
Beras Medium/Jawa Tengah/2024-10-12,13136.254546243566
Beras Medium/Jawa Tengah/2024-10-13,13135.302496366816
Beras Medium/Jawa Tengah/2024-10-14,13127.139760624026
Beras Medium/Jawa Tengah/2024-10-15,13134.46264083601
Beras Medium/Jawa Tengah/2024-10-16,13138.066820661024
Beras Medium/Jawa Tengah/2024-10-17,13124.910449399456
Beras Medium/Jawa Tengah/2024-10-18,13141.28295445257
Beras Medium/Jawa Tengah/2024-10-19,13126.819517305816
Beras Medium/Jawa Tengah/2024-10-20,13116.950028154237
Beras Medium/Jawa Tengah/2024-10-21,13111.75747484214
Beras Medium/Jawa Tengah/2024-10-22,13123.73006776762
Beras Medium/Jawa Tengah/2024-10-23,13123.283290717229
Beras Medium/Jawa Tengah/2024-10-24,13126.70175573106
Beras Medium/Jawa Tengah/2024-10-25,13125.205710783488
Beras Medium/Jawa Tengah/2024-10-26,13116.549082635394
Beras Medium/Jawa Tengah/2024-10-27,13123.402166216572
Beras Medium/Jawa Tengah/2024-10-28,13126.559022624171
Beras Medium/Jawa Tengah/2024-10-29,13112.977412329434
Beras Medium/Jawa Tengah/2024-10-30,13128.94606395561
Beras Medium/Jawa Tengah/2024-10-31,13114.0990399731
Beras Medium/Jawa Tengah/2024-11-01,13103.86558375881
Beras Medium/Jawa Tengah/2024-11-02,13098.327956103749
Beras Medium/Jawa Tengah/2024-11-03,13109.973844124754
Beras Medium/Jawa Tengah/2024-11-04,13109.217929806597
Beras Medium/Jawa Tengah/2024-11-05,13112.343819469028
Beras Medium/Jawa Tengah/2024-11-06,13110.571693155827
Beras Medium/Jawa Tengah/2024-11-07,13101.654574295922
Beras Medium/Jawa Tengah/2024-11-08,13108.262221917585
Beras Medium/Jawa Tengah/2024-11-09,13111.188131932957
Beras Medium/Jawa Tengah/2024-11-10,13097.389517056085
Beras Medium/Jawa Tengah/2024-11-11,13113.154578053269
Beras Medium/Jawa Tengah/2024-11-12,13098.116868997962
Beras Medium/Jawa Tengah/2024-11-13,13087.705141858713
Beras Medium/Jawa Tengah/2024-11-14,13082.001183517405
Beras Medium/Jawa Tengah/2024-11-15,13093.492223499548
Beras Medium/Jawa Tengah/2024-11-16,13092.592502925389
Beras Medium/Jawa Tengah/2024-11-17,13095.585203265124
Beras Medium/Jawa Tengah/2024-11-18,13093.690092849296
Beras Medium/Jawa Tengah/2024-11-19,13084.659799641271
Beras Medium/Jawa Tengah/2024-11-20,13091.163700484136
Beras Medium/Jawa Tengah/2024-11-21,13093.994922712072
Beras Medium/Jawa Tengah/2024-11-22,13080.110323503575
Beras Medium/Jawa Tengah/2024-11-23,13095.797760673802
Beras Medium/Jawa Tengah/2024-11-24,13080.690457493043
Beras Medium/Jawa Tengah/2024-11-25,13070.216846857453
Beras Medium/Jawa Tengah/2024-11-26,13064.458407898566
Beras Medium/Jawa Tengah/2024-11-27,13075.902073322342
Beras Medium/Jawa Tengah/2024-11-28,13074.96179797938
Beras Medium/Jawa Tengah/2024-11-29,13077.920487254598
Beras Medium/Jawa Tengah/2024-11-30,13075.997643229215
Beras Medium/Jawa Tengah/2024-12-01,13066.945637104762
Beras Medium/Jawa Tengah/2024-12-02,13073.433598125725
Beras Medium/Jawa Tengah/2024-12-03,13076.254414871348
Beras Medium/Jawa Tengah/2024-12-04,13062.36471430209
Beras Medium/Jawa Tengah/2024-12-05,13078.052132255603
Beras Medium/Jawa Tengah/2024-12-06,13062.949677979052
Beras Medium/Jawa Tengah/2024-12-07,13052.48557802354
Beras Medium/Jawa Tengah/2024-12-08,13046.741112586898
